open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
418.24,419.75,414.97,416.06,19169700.0,419.75,414.97,416.06,418.24,19190913.0,1.0,0.0,MSFT,XNAS,2024-10-04T00:00:00+0000
169.34,169.55,166.96,168.56,11435318.0,169.55,166.96,168.56,169.34,11435318.0,1.0,0.0,GOOG,XNAS,2024-10-04T00:00:00+0000
185.75,187.6,183.6,186.51,41079008.0,187.6,183.6,186.51,185.75,41079011.0,1.0,0.0,AMZN,XNAS,2024-10-04T00:00:00+0000
183.045,183.44,180.875,181.96,30077089.0,183.44,180.875,181.96,183.045,30204302.0,1.0,0.0,AMZN,XNAS,2024-10-03T00:00:00+0000
225.14,226.81,223.32,225.67,33919900.0,226.805,223.32,225.67,225.14,34044158.0,1.0,0.0,AAPL,XNAS,2024-10-03T00:00:00+0000
165.82,167.91,165.37,167.21,10998938.0,167.91,165.37,167.21,165.82,11004333.0,1.0,0.0,GOOG,XNAS,2024-10-03T00:00:00+0000
164.41,166.64,163.923,165.86,15073101.0,166.64,163.923,165.86,164.41,15073101.0,1.0,0.0,GOOGL,XNAS,2024-10-03T00:00:00+0000
417.86,419.5499,414.3,416.54,13460138.0,419.55,414.29,416.54,417.63,13686421.0,1.0,0.0,MSFT,XNAS,2024-10-03T00:00:00+0000
422.59,422.77,416.71,417.13,16008500.0,422.82,416.71,417.13,422.58,16582257.0,1.0,0.0,MSFT,XNAS,2024-10-02T00:00:00+0000
184.44,186.6,184.04,184.76,23693132.0,186.6,184.04,184.76,184.44,23704056.0,1.0,0.0,AMZN,XNAS,2024-10-02T00:00:00+0000
166.42,167.52,164.73,165.86,17760179.0,167.52,164.73,165.86,166.42,17760179.0,1.0,0.0,GOOGL,XNAS,2024-10-02T00:00:00+0000
225.89,227.37,223.02,226.78,32828700.0,227.37,223.02,226.78,225.89,32880605.0,1.0,0.0,AAPL,XNAS,2024-10-02T00:00:00+0000
167.76,168.88,166.25,167.31,12743450.0,168.88,166.25,167.31,167.76,12744975.0,1.0,0.0,GOOG,XNAS,2024-10-02T00:00:00+0000
168.86,170.44,165.9,168.42,18626785.0,170.44,165.9,168.42,168.86,18629506.0,1.0,0.0,GOOG,XNAS,2024-10-01T00:00:00+0000
428.38,428.47,418.825,420.69,18823041.0,428.48,418.81,420.69,428.45,19092945.0,1.0,0.0,MSFT,XNAS,2024-10-01T00:00:00+0000
229.52,229.65,223.74,226.21,62940000.0,229.65,223.74,226.21,229.52,63285048.0,1.0,0.0,AAPL,XNAS,2024-10-01T00:00:00+0000
184.9,186.19,183.4519,185.13,36044906.0,186.19,183.4519,185.13,184.9,36044906.0,1.0,0.0,AMZN,XNAS,2024-10-01T00:00:00+0000
167.685,169.16,164.58,166.99,28338123.0,169.16,164.58,166.99,167.685,28338123.0,1.0,0.0,GOOGL,XNAS,2024-10-01T00:00:00+0000
163.32,166.15,163.26,165.85,20481303.0,166.15,163.26,165.85,163.32,20481303.0,1.0,0.0,GOOGL,XNAS,2024-09-30T00:00:00+0000
164.78,167.36,164.64,167.19,14076448.0,167.36,164.64,167.19,164.78,14083451.0,1.0,0.0,GOOG,XNAS,2024-09-30T00:00:00+0000
187.1013,188.49,184.65,186.33,41680400.0,188.49,184.65,186.33,187.14,41680400.0,1.0,0.0,AMZN,XNAS,2024-09-30T00:00:00+0000
428.21,430.42,425.37,430.3,16807300.0,430.42,425.37,430.3,428.21,16854606.0,1.0,0.0,MSFT,XNAS,2024-09-30T00:00:00+0000
230.155,233.0,229.655,233.0,52779736.0,233.0,229.65,233.0,230.04,54793391.0,1.0,0.0,AAPL,XNAS,2024-09-30T00:00:00+0000
228.46,229.52,227.3,227.79,33993600.0,229.52,227.3,227.79,228.46,34025967.0,1.0,0.0,AAPL,XNAS,2024-09-27T00:00:00+0000
162.81,165.7,162.6261,163.95,21101307.0,165.7,162.6261,163.95,162.81,21101307.0,1.0,0.0,GOOGL,XNAS,2024-09-27T00:00:00+0000
431.52,431.85,427.47,428.02,14888600.0,431.85,427.47,428.02,431.52,14896131.0,1.0,0.0,MSFT,XNAS,2024-09-27T00:00:00+0000
163.91,166.97,163.83,165.29,13604260.0,166.97,163.83,165.29,163.91,13604261.0,1.0,0.0,GOOG,XNAS,2024-09-27T00:00:00+0000
190.68,190.9,187.34,187.97,36002316.0,190.9,187.34,187.97,190.68,36002316.0,1.0,0.0,AMZN,XNAS,2024-09-27T00:00:00+0000
194.31,194.53,189.54,191.16,36334854.0,194.53,189.54,191.16,194.31,36334854.0,1.0,0.0,AMZN,XNAS,2024-09-26T00:00:00+0000
227.3,228.5,225.41,227.52,36490267.0,228.5,225.41,227.52,227.3,36636707.0,1.0,0.0,AAPL,XNAS,2024-09-26T00:00:00+0000
165.03,165.5,163.5,163.83,18234497.0,165.5,163.5,163.83,165.03,18234497.0,1.0,0.0,GOOG,XNAS,2024-09-26T00:00:00+0000
163.64,164.08,162.28,162.73,20319336.0,164.08,162.28,162.73,163.64,20319336.0,1.0,0.0,GOOGL,XNAS,2024-09-26T00:00:00+0000
435.09,435.3,429.13,431.31,14454500.0,435.3,429.13,431.31,435.085,14492044.0,1.0,0.0,MSFT,XNAS,2024-09-26T00:00:00+0000
429.83,433.12,428.57,432.11,13335000.0,433.119,428.57,432.11,429.83,13396364.0,1.0,0.0,MSFT,XNAS,2024-09-25T00:00:00+0000
193.75,193.9498,192.16,192.53,26391144.0,193.9498,192.16,192.53,193.75,26391144.0,1.0,0.0,AMZN,XNAS,2024-09-25T00:00:00+0000
161.47,162.81,161.3,161.49,18869199.0,162.81,161.3,161.49,161.47,18869199.0,1.0,0.0,GOOGL,XNAS,2024-09-25T00:00:00+0000
224.93,227.29,224.03,226.37,40779133.0,227.29,224.02,226.37,224.93,42308715.0,1.0,0.0,AAPL,XNAS,2024-09-25T00:00:00+0000
162.97,164.217,162.775,162.99,13607892.0,164.217,162.775,162.99,162.97,13607892.0,1.0,0.0,GOOG,XNAS,2024-09-25T00:00:00+0000
164.25,164.55,162.03,163.64,18774056.0,164.55,162.03,163.64,164.25,18774056.0,1.0,0.0,GOOG,XNAS,2024-09-24T00:00:00+0000
433.0,433.35,426.1,429.17,16919500.0,433.35,426.1,429.17,433.0,17015754.0,1.0,0.0,MSFT,XNAS,2024-09-24T00:00:00+0000
228.645,229.35,225.74,227.37,41781114.0,229.35,225.73,227.37,228.645,43556068.0,1.0,0.0,AAPL,XNAS,2024-09-24T00:00:00+0000
194.27,195.37,190.13,193.96,43478926.0,195.37,190.13,193.96,194.27,43478926.0,1.0,0.0,AMZN,XNAS,2024-09-24T00:00:00+0000
163.03,163.2158,160.69,162.29,23332147.0,163.2158,160.69,162.29,163.03,23332147.0,1.0,0.0,GOOGL,XNAS,2024-09-24T00:00:00+0000
164.35,165.49,161.67,161.85,24150852.0,165.49,161.67,161.85,164.35,24150852.0,1.0,0.0,GOOGL,XNAS,2024-09-23T00:00:00+0000
165.34,166.61,162.95,163.07,15648446.0,166.61,162.95,163.07,165.34,15648446.0,1.0,0.0,GOOG,XNAS,2024-09-23T00:00:00+0000
191.64,194.45,190.57,193.88,36993111.0,194.45,190.57,193.88,191.64,36993111.0,1.0,0.0,AMZN,XNAS,2024-09-23T00:00:00+0000
434.28,436.46,430.39,433.51,15115900.0,436.46,430.3889,433.51,434.28,15128891.0,1.0,0.0,MSFT,XNAS,2024-09-23T00:00:00+0000
227.34,229.45,225.81,226.47,48904893.0,229.45,225.81,226.47,227.34,54146023.0,1.0,0.0,AAPL,XNAS,2024-09-23T00:00:00+0000
229.97,233.09,227.62,228.2,318582200.0,233.09,227.62,228.2,229.97,318679888.0,1.0,0.0,AAPL,XNAS,2024-09-20T00:00:00+0000
163.5,163.73,162.06,163.59,40896438.0,163.73,162.06,163.59,163.5,40896438.0,1.0,0.0,GOOGL,XNAS,2024-09-20T00:00:00+0000
437.22,439.24,434.22,435.27,55155300.0,439.24,434.22,435.27,437.22,55167106.0,1.0,0.0,MSFT,XNAS,2024-09-20T00:00:00+0000
164.52,164.75,163.18,164.64,46362673.0,164.75,163.18,164.64,164.52,46362673.0,1.0,0.0,GOOG,XNAS,2024-09-20T00:00:00+0000
190.23,191.84,187.41,191.6,100378553.0,191.84,187.41,191.6,190.23,100378553.0,1.0,0.0,AMZN,XNAS,2024-09-20T00:00:00+0000
190.04,190.99,188.47,189.87,39543168.0,190.99,188.47,189.87,190.04,39543168.0,1.0,0.0,AMZN,XNAS,2024-09-19T00:00:00+0000
224.99,229.82,224.63,228.87,66723100.0,229.82,224.63,228.87,224.99,66781315.0,1.0,0.0,AAPL,XNAS,2024-09-19T00:00:00+0000
164.82,164.99,162.5216,163.24,17548190.0,164.99,162.5216,163.24,164.82,17548190.0,1.0,0.0,GOOG,XNAS,2024-09-19T00:00:00+0000
163.71,163.79,161.34,162.14,26587733.0,163.79,161.34,162.14,163.71,26587733.0,1.0,0.0,GOOGL,XNAS,2024-09-19T00:00:00+0000
441.23,441.5,436.9,438.69,21674300.0,441.5,436.9,438.69,441.225,21706559.0,1.0,0.0,MSFT,XNAS,2024-09-19T00:00:00+0000
435.0,436.03,430.41,430.81,18856600.0,436.03,430.41,430.81,435.0,18898042.0,1.0,0.0,MSFT,XNAS,2024-09-18T00:00:00+0000
186.45,188.8,185.06,186.43,34448130.0,188.8,185.06,186.43,186.45,34448130.0,1.0,0.0,AMZN,XNAS,2024-09-18T00:00:00+0000
159.86,160.5,158.595,159.81,23677315.0,160.5,158.595,159.81,159.86,23677315.0,1.0,0.0,GOOGL,XNAS,2024-09-18T00:00:00+0000
217.55,222.71,217.54,220.69,59788400.0,222.71,217.54,220.69,217.55,59894928.0,1.0,0.0,AAPL,XNAS,2024-09-18T00:00:00+0000
160.85,161.63,159.66,160.81,16756450.0,161.63,159.66,160.81,160.85,16756450.0,1.0,0.0,GOOG,XNAS,2024-09-18T00:00:00+0000
160.09,161.59,159.41,160.28,12064790.0,161.59,159.41,160.28,160.09,12064790.0,1.0,0.0,GOOG,XNAS,2024-09-17T00:00:00+0000
440.23,441.85,432.27,435.15,18858500.0,441.85,432.27,435.15,440.23,18874231.0,1.0,0.0,MSFT,XNAS,2024-09-17T00:00:00+0000
215.75,216.9,214.5,216.79,45480900.0,216.9,214.5,216.79,215.75,45519339.0,1.0,0.0,AAPL,XNAS,2024-09-17T00:00:00+0000
186.85,189.45,186.14,186.88,26091682.0,189.45,186.14,186.88,186.85,26091682.0,1.0,0.0,AMZN,XNAS,2024-09-17T00:00:00+0000
159.02,160.55,158.375,159.32,20715612.0,160.55,158.375,159.32,159.02,20715612.0,1.0,0.0,GOOGL,XNAS,2024-09-17T00:00:00+0000
157.31,158.25,156.6,158.06,18379775.0,158.25,156.6,158.06,157.31,18379775.0,1.0,0.0,GOOGL,XNAS,2024-09-16T00:00:00+0000
158.33,159.24,157.61,158.99,14157610.0,159.24,157.61,158.99,158.33,14157614.0,1.0,0.0,GOOG,XNAS,2024-09-16T00:00:00+0000
185.29,185.81,183.36,184.89,26065485.0,185.81,183.36,184.89,185.29,26065485.0,1.0,0.0,AMZN,XNAS,2024-09-16T00:00:00+0000
430.6,433.53,428.22,431.34,13768200.0,433.53,428.22,431.34,430.6,13834697.0,1.0,0.0,MSFT,XNAS,2024-09-16T00:00:00+0000
216.74,217.2,213.92,216.32,59138791.0,217.22,213.92,216.32,216.54,59357427.0,1.0,0.0,AAPL,XNAS,2024-09-16T00:00:00+0000
223.58,224.04,221.91,222.5,36722900.0,224.04,221.91,222.5,223.58,36766619.0,1.0,0.0,AAPL,XNAS,2024-09-13T00:00:00+0000
155.43,158.38,155.21,157.46,29591150.0,158.38,155.21,157.46,155.43,29591152.0,1.0,0.0,GOOGL,XNAS,2024-09-13T00:00:00+0000
425.83,431.83,425.46,430.59,15861900.0,431.83,425.46,430.59,425.825,15874555.0,1.0,0.0,MSFT,XNAS,2024-09-13T00:00:00+0000
156.362,159.275,156.11,158.37,16733908.0,159.275,156.11,158.37,156.362,16733908.0,1.0,0.0,GOOG,XNAS,2024-09-13T00:00:00+0000
187.0,188.5,185.91,186.49,26495351.0,188.5,185.91,186.49,187.0,26495351.0,1.0,0.0,AMZN,XNAS,2024-09-13T00:00:00+0000
184.8,187.41,183.54,187.0,33622483.0,187.41,183.54,187.0,184.8,33622483.0,1.0,0.0,AMZN,XNAS,2024-09-12T00:00:00+0000
222.3,223.54,219.82,222.77,37376315.0,223.55,219.82,222.77,222.5,37498225.0,1.0,0.0,AAPL,XNAS,2024-09-12T00:00:00+0000
154.81,155.61,153.5,155.54,21024062.0,155.61,153.5,155.54,154.81,21024062.0,1.0,0.0,GOOG,XNAS,2024-09-12T00:00:00+0000
153.8,154.82,152.65,154.69,29695051.0,154.82,152.65,154.69,153.8,29695048.0,1.0,0.0,GOOGL,XNAS,2024-09-12T00:00:00+0000
423.31,427.37,419.75,427.0,17395700.0,427.3692,419.75,427.0,423.31,17418759.0,1.0,0.0,MSFT,XNAS,2024-09-12T00:00:00+0000
415.5,423.99,409.58,423.04,19233600.0,423.99,409.58,423.04,415.5,19266923.0,1.0,0.0,MSFT,XNAS,2024-09-11T00:00:00+0000
180.095,184.99,175.73,184.52,42564698.0,184.99,175.73,184.52,180.095,42564698.0,1.0,0.0,AMZN,XNAS,2024-09-11T00:00:00+0000
149.92,151.5,147.52,151.16,29607689.0,151.5,147.52,151.16,149.92,29607693.0,1.0,0.0,GOOGL,XNAS,2024-09-11T00:00:00+0000
221.425,223.09,217.89,222.66,43842596.0,223.09,217.89,222.66,221.455,44587072.0,1.0,0.0,AAPL,XNAS,2024-09-11T00:00:00+0000
151.09,152.48,148.7,152.15,18991486.0,152.48,148.7,152.15,151.09,18991486.0,1.0,0.0,GOOG,XNAS,2024-09-11T00:00:00+0000
151.45,152.3,149.5427,150.01,20401774.0,152.3,149.5427,150.01,151.45,20401774.0,1.0,0.0,GOOG,XNAS,2024-09-10T00:00:00+0000
408.2,416.33,407.7,414.2,19573000.0,416.33,407.7,414.2,408.2,19594287.0,1.0,0.0,MSFT,XNAS,2024-09-10T00:00:00+0000
218.885,221.48,216.73,220.11,51215441.0,221.48,216.73,220.11,218.92,51591033.0,1.0,0.0,AAPL,XNAS,2024-09-10T00:00:00+0000
177.49,180.5,176.79,179.55,36233796.0,180.5,176.79,179.55,177.49,36233796.0,1.0,0.0,AMZN,XNAS,2024-09-10T00:00:00+0000
150.45,151.27,148.34,148.66,31118770.0,151.27,148.34,148.66,150.45,31118765.0,1.0,0.0,GOOGL,XNAS,2024-09-10T00:00:00+0000
152.51,153.4,147.215,148.71,39260449.0,153.4,147.215,148.71,152.51,39260451.0,1.0,0.2,GOOGL,XNAS,2024-09-09T00:00:00+0000
153.63,154.64,148.2,149.54,28057746.0,154.64,148.2,149.54,153.63,28057746.0,1.0,0.2,GOOG,XNAS,2024-09-09T00:00:00+0000
174.53,175.85,173.51,175.4,29037362.0,175.85,173.51,175.4,174.53,29037362.0,1.0,0.0,AMZN,XNAS,2024-09-09T00:00:00+0000
407.24,408.65,402.15,405.72,15275400.0,408.65,402.15,405.72,407.24,15295134.0,1.0,0.0,MSFT,XNAS,2024-09-09T00:00:00+0000
220.9,221.27,216.72,220.91,66246080.0,221.27,216.71,220.91,220.82,67179965.0,1.0,0.0,AAPL,XNAS,2024-09-09T00:00:00+0000
223.95,225.24,219.77,220.82,48388600.0,225.24,219.77,220.82,223.95,48423011.0,1.0,0.0,AAPL,XNAS,2024-09-06T00:00:00+0000
157.3,157.83,150.55,150.92,37912129.0,157.83,150.55,150.72,157.3,37912130.0,1.0,0.0,GOOGL,XNAS,2024-09-06T00:00:00+0000
409.06,410.65,400.8,401.7,19382200.0,410.65,400.8,401.7,409.06,19609526.0,1.0,0.0,MSFT,XNAS,2024-09-06T00:00:00+0000
158.69,159.22,151.935,152.13,24999062.0,159.22,151.935,151.93,158.69,24999062.0,1.0,0.0,GOOG,XNAS,2024-09-06T00:00:00+0000
177.24,178.38,171.16,171.39,41466537.0,178.38,171.16,171.39,177.24,41466537.0,1.0,0.0,AMZN,XNAS,2024-09-06T00:00:00+0000
175.0,179.875,174.995,177.89,40142961.0,179.875,174.995,177.89,175.0,40170526.0,1.0,0.0,AMZN,XNAS,2024-09-05T00:00:00+0000
221.52,225.48,221.52,222.38,35741943.0,225.48,221.52,222.38,221.625,36615398.0,1.0,0.0,AAPL,XNAS,2024-09-05T00:00:00+0000
157.78,161.015,157.52,158.6,14134431.0,161.015,157.52,158.6,157.78,14139501.0,1.0,0.0,GOOG,XNAS,2024-09-05T00:00:00+0000
156.3,159.45,155.9805,157.24,18688747.0,159.45,155.9805,157.24,156.3,18688747.0,1.0,0.0,GOOGL,XNAS,2024-09-05T00:00:00+0000
408.205,413.1,406.13,408.39,14089837.0,413.1,406.13,408.39,407.62,14195516.0,1.0,0.0,MSFT,XNAS,2024-09-05T00:00:00+0000
405.63,411.24,404.37,408.9,14860891.0,411.24,404.37,408.9,405.91,14886710.0,1.0,0.0,MSFT,XNAS,2024-09-04T00:00:00+0000
174.48,175.98,172.54,173.33,30288953.0,175.98,172.54,173.33,174.48,29682478.0,1.0,0.0,AMZN,XNAS,2024-09-04T00:00:00+0000
156.655,159.0,155.9616,156.45,19353759.0,159.0,155.9616,156.45,156.655,19197458.0,1.0,0.0,GOOGL,XNAS,2024-09-04T00:00:00+0000
221.66,221.755,217.48,220.85,43617462.0,221.78,217.48,220.85,221.66,43262758.0,1.0,0.0,AAPL,XNAS,2024-09-04T00:00:00+0000
158.075,160.4,157.44,157.81,17405595.0,160.4,157.44,157.81,158.075,15942997.0,1.0,0.0,GOOG,XNAS,2024-09-04T00:00:00+0000
163.315,163.38,157.855,158.61,26529643.0,163.38,157.855,158.61,163.315,26533110.0,1.0,0.0,GOOG,XNAS,2024-09-03T00:00:00+0000
417.99,419.88,407.03,409.44,19788534.0,419.88,407.03,409.44,417.91,20313603.0,1.0,0.0,MSFT,XNAS,2024-09-03T00:00:00+0000
228.61,229.0,221.17,222.77,48082190.0,229.0,221.17,222.77,228.55,50190574.0,1.0,0.0,AAPL,XNAS,2024-09-03T00:00:00+0000
177.55,178.26,175.26,176.25,37817511.0,178.26,175.26,176.25,177.55,37817511.0,1.0,0.0,AMZN,XNAS,2024-09-03T00:00:00+0000
161.72,161.85,156.48,157.36,38945301.0,161.85,156.48,157.36,161.72,38945301.0,1.0,0.0,GOOGL,XNAS,2024-09-03T00:00:00+0000
162.615,163.66,161.6925,163.38,22123811.0,163.66,161.6925,163.38,162.615,22123811.0,1.0,0.0,GOOGL,XNAS,2024-08-30T00:00:00+0000
164.22,165.28,163.41,165.11,18498777.0,165.28,163.41,165.11,164.22,18498777.0,1.0,0.0,GOOG,XNAS,2024-08-30T00:00:00+0000
172.78,178.9,172.6,178.5,43429355.0,178.9,172.6,178.5,172.78,43429355.0,1.0,0.0,AMZN,XNAS,2024-08-30T00:00:00+0000
415.6,417.49,412.13,417.14,24308324.0,417.49,412.13,417.14,415.6,24308324.0,1.0,0.0,MSFT,XNAS,2024-08-30T00:00:00+0000
230.19,230.4,227.48,229.0,52990770.0,230.4,227.48,229.0,230.19,52990770.0,1.0,0.0,AAPL,XNAS,2024-08-30T00:00:00+0000
230.28,232.92,228.88,229.79,51342429.0,232.92,228.88,229.79,230.1,51906297.0,1.0,0.0,AAPL,XNAS,2024-08-29T00:00:00+0000
164.31,165.97,160.25,161.78,19699767.0,165.97,160.25,161.78,164.31,19699767.0,1.0,0.0,GOOGL,XNAS,2024-08-29T00:00:00+0000
414.94,422.05,410.6,413.12,17030800.0,422.05,410.6,413.12,414.94,17045241.0,1.0,0.0,MSFT,XNAS,2024-08-29T00:00:00+0000
166.06,167.63,161.982,163.4,17133830.0,167.63,161.982,163.4,166.06,17133830.0,1.0,0.0,GOOG,XNAS,2024-08-29T00:00:00+0000
173.22,174.29,170.81,172.12,26407815.0,174.29,170.81,172.12,173.22,26407815.0,1.0,0.0,AMZN,XNAS,2024-08-29T00:00:00+0000
173.69,173.69,168.92,170.8,29045025.0,173.69,168.92,170.8,173.69,29045025.0,1.0,0.0,AMZN,XNAS,2024-08-28T00:00:00+0000
228.05,229.85,225.6801,226.49,37794932.0,229.86,225.68,226.49,227.92,38052167.0,1.0,0.0,AAPL,XNAS,2024-08-28T00:00:00+0000
166.78,167.39,163.28,164.5,15208736.0,167.39,163.28,164.5,166.78,15208736.0,1.0,0.0,GOOG,XNAS,2024-08-28T00:00:00+0000
165.035,165.6,161.5284,162.85,16407444.0,165.6,161.5284,162.85,165.035,16407444.0,1.0,0.0,GOOGL,XNAS,2024-08-28T00:00:00+0000
414.88,415.0,407.31,410.6,14846300.0,415.0,407.31,410.6,414.88,14882660.0,1.0,0.0,MSFT,XNAS,2024-08-28T00:00:00+0000
412.86,414.36,410.25,413.84,13473900.0,414.36,410.25,413.84,412.86,13492911.0,1.0,0.0,MSFT,XNAS,2024-08-27T00:00:00+0000
174.15,174.89,172.25,173.12,29841979.0,174.89,172.25,173.12,174.15,29841979.0,1.0,0.0,AMZN,XNAS,2024-08-27T00:00:00+0000
165.835,166.4426,164.46,164.68,11821941.0,166.4426,164.46,164.68,165.835,11821941.0,1.0,0.0,GOOGL,XNAS,2024-08-27T00:00:00+0000
226.2101,228.79,224.89,228.03,35851754.0,228.85,224.89,228.03,225.995,35934559.0,1.0,0.0,AAPL,XNAS,2024-08-27T00:00:00+0000
167.61,168.245,166.16,166.38,13718162.0,168.245,166.16,166.38,167.61,13718162.0,1.0,0.0,GOOG,XNAS,2024-08-27T00:00:00+0000
168.155,169.38,166.32,167.93,11990305.0,169.38,166.32,167.93,168.155,11990305.0,1.0,0.0,GOOG,XNAS,2024-08-26T00:00:00+0000
416.37,417.28,411.34,413.49,13134700.0,417.2799,411.34,413.49,416.365,13152830.0,1.0,0.0,MSFT,XNAS,2024-08-26T00:00:00+0000
227.21,227.28,223.8905,227.18,29834257.0,227.28,223.8905,227.18,226.76,30602208.0,1.0,0.0,AAPL,XNAS,2024-08-26T00:00:00+0000
176.7,177.4682,174.3,175.5,22366236.0,177.4682,174.3,175.5,176.7,22366236.0,1.0,0.0,AMZN,XNAS,2024-08-26T00:00:00+0000
166.38,167.55,164.455,166.16,14190417.0,167.55,164.455,166.16,166.38,14190417.0,1.0,0.0,GOOGL,XNAS,2024-08-26T00:00:00+0000
164.72,166.18,163.83,165.62,13955741.0,166.18,163.83,165.62,164.72,13955741.0,1.0,0.0,GOOGL,XNAS,2024-08-23T00:00:00+0000
166.55,167.95,165.66,167.43,14281621.0,167.95,165.66,167.43,166.55,14281621.0,1.0,0.0,GOOG,XNAS,2024-08-23T00:00:00+0000
177.34,178.9699,175.24,177.04,29150091.0,178.9699,175.24,177.04,177.34,29150091.0,1.0,0.0,AMZN,XNAS,2024-08-23T00:00:00+0000
416.98,419.26,412.09,416.79,18473000.0,419.26,412.09,416.79,416.98,18493784.0,1.0,0.0,MSFT,XNAS,2024-08-23T00:00:00+0000
225.66,228.22,224.33,226.84,38629400.0,228.22,224.33,226.84,225.6589,38677250.0,1.0,0.0,AAPL,XNAS,2024-08-23T00:00:00+0000
227.6,228.34,223.9,224.53,43434198.0,228.34,223.9,224.53,227.79,43695321.0,1.0,0.0,AAPL,XNAS,2024-08-22T00:00:00+0000
167.26,167.59,163.31,163.8,22493275.0,167.59,163.31,163.8,167.26,22493275.0,1.0,0.0,GOOGL,XNAS,2024-08-22T00:00:00+0000
424.36,426.79,414.61,415.55,19348500.0,426.7899,414.61,415.55,424.36,19361901.0,1.0,0.0,MSFT,XNAS,2024-08-22T00:00:00+0000
169.04,169.42,165.03,165.49,19123778.0,169.42,165.03,165.49,169.04,19123778.0,1.0,0.0,GOOG,XNAS,2024-08-22T00:00:00+0000
181.38,181.47,175.68,176.13,32047482.0,181.47,175.68,176.13,181.38,32047482.0,1.0,0.0,AMZN,XNAS,2024-08-22T00:00:00+0000
179.92,182.385,178.8937,180.11,35599120.0,182.385,178.8937,180.11,179.92,35599120.0,1.0,0.0,AMZN,XNAS,2024-08-21T00:00:00+0000
226.49,227.98,225.191,226.4,33246786.0,227.98,225.05,226.4,226.52,34765480.0,1.0,0.0,AAPL,XNAS,2024-08-21T00:00:00+0000
166.99,168.64,166.57,167.63,15269550.0,168.64,166.57,167.63,166.99,15269550.0,1.0,0.0,GOOG,XNAS,2024-08-21T00:00:00+0000
165.15,166.85,164.67,165.85,22901997.0,166.85,164.67,165.85,165.15,22901997.0,1.0,0.0,GOOGL,XNAS,2024-08-21T00:00:00+0000
424.08,426.4,421.72,424.14,15744000.0,426.4,421.72,424.14,424.075,16067298.0,1.0,0.0,MSFT,XNAS,2024-08-21T00:00:00+0000
421.7,425.86,421.64,424.8,16352000.0,425.86,421.64,424.8,421.7,16387581.0,1.0,0.0,MSFT,XNAS,2024-08-20T00:00:00+0000
177.92,179.01,177.4308,178.88,26255204.0,179.01,177.4308,178.88,177.92,26255204.0,1.0,0.0,AMZN,XNAS,2024-08-20T00:00:00+0000
166.9,168.64,166.82,167.18,18341533.0,168.64,166.82,167.18,166.9,18341533.0,1.0,0.0,GOOGL,XNAS,2024-08-20T00:00:00+0000
225.77,227.17,225.45,226.51,30241200.0,227.17,225.45,226.51,225.77,30299033.0,1.0,0.0,AAPL,XNAS,2024-08-20T00:00:00+0000
168.74,170.41,168.66,168.96,12622523.0,170.41,168.66,168.96,168.74,12622523.0,1.0,0.0,GOOG,XNAS,2024-08-20T00:00:00+0000
167.0,168.47,166.09,168.4,13100762.0,168.47,166.09,168.4,167.0,13100762.0,1.0,0.0,GOOG,XNAS,2024-08-19T00:00:00+0000
418.96,421.75,416.46,421.53,15210800.0,421.75,416.46,421.53,418.96,15233957.0,1.0,0.0,MSFT,XNAS,2024-08-19T00:00:00+0000
225.72,225.99,223.04,225.89,40639000.0,225.99,223.04,225.89,225.72,40687813.0,1.0,0.0,AAPL,XNAS,2024-08-19T00:00:00+0000
177.64,178.3,176.16,178.22,31129807.0,178.3,176.16,178.22,177.64,31129807.0,1.0,0.0,AMZN,XNAS,2024-08-19T00:00:00+0000
165.28,166.69,164.26,166.67,22416185.0,166.69,164.26,166.67,165.28,22416185.0,1.0,0.0,GOOGL,XNAS,2024-08-19T00:00:00+0000
161.47,165.06,161.13,162.96,24208647.0,165.06,161.13,162.96,161.47,24208647.0,1.0,0.0,GOOGL,XNAS,2024-08-16T00:00:00+0000
163.41,166.95,163.08,164.74,16853137.0,166.95,163.08,164.74,163.41,16853137.0,1.0,0.0,GOOG,XNAS,2024-08-16T00:00:00+0000
177.04,178.34,176.2601,177.06,31489175.0,178.34,176.2601,177.06,177.04,31489175.0,1.0,0.0,AMZN,XNAS,2024-08-16T00:00:00+0000
420.6,421.34,417.3,418.47,22757000.0,421.34,417.3,418.47,420.6,22775593.0,1.0,0.0,MSFT,XNAS,2024-08-16T00:00:00+0000
223.92,226.83,223.65,226.05,44289900.0,226.8271,223.6501,226.05,223.92,44340240.0,1.0,0.0,AAPL,XNAS,2024-08-16T00:00:00+0000
224.6,225.35,222.76,224.72,46335300.0,225.35,222.76,224.72,224.6,46414013.0,1.0,0.0,AAPL,XNAS,2024-08-15T00:00:00+0000
160.5,161.635,159.61,161.3,31524252.0,161.635,159.61,161.3,160.5,31524252.0,1.0,0.0,GOOGL,XNAS,2024-08-15T00:00:00+0000
419.8,421.11,417.66,421.03,20721500.0,421.11,417.66,421.03,419.8,20752144.0,1.0,0.75,MSFT,XNAS,2024-08-15T00:00:00+0000
162.21,163.52,161.49,163.17,18392452.0,163.52,161.49,163.17,162.21,18392452.0,1.0,0.0,GOOG,XNAS,2024-08-15T00:00:00+0000
